day,diesel_median_last,diesel_mean_last,e5_median_last,e5_mean_last,e10_median_last,e10_mean_last,n_stations_seen
2024-06-28,1.659,1.671299810778611,1.829,1.8342966380543635,1.769,1.7759763335559016,14270
2024-06-29,1.669,1.6778544245596663,1.829,1.8416931900158706,1.779,1.7832129899216125,14138
2024-06-30,1.669,1.678629934098784,1.829,1.8405345210037432,1.769,1.7820282093506121,14721
2024-07-01,1.659,1.6681581229456603,1.819,1.8295903803610931,1.759,1.7712430432208408,14301
2024-07-02,1.659,1.6723230640552031,1.819,1.8336750337765766,1.769,1.7753932625681852,14350
2024-07-03,1.669,1.678119334079463,1.829,1.8405646277924486,1.769,1.7823907186736734,14297
2024-07-04,1.659,1.6664225982380085,1.828,1.8363577798387671,1.769,1.7781365720201123,14305
2024-07-05,1.659,1.6703681453021306,1.829,1.8414348941629248,1.769,1.7833082495564756,14316
2024-07-06,1.659,1.6720025492139923,1.829,1.8423251733102253,1.779,1.7839946927791897,14123
2024-07-07,1.669,1.674517996982542,1.829,1.8436878570382305,1.779,1.7851585079821441,13921
2024-07-08,1.659,1.6677952204078772,1.829,1.8389256452420104,1.769,1.7807860002966038,14270
2024-07-09,1.649,1.6589865677906814,1.819,1.8308941882050551,1.759,1.772604454969289,14295
2024-07-10,1.639,1.6508020542202346,1.819,1.8270955641135358,1.759,1.768878510198049,14313
2024-07-11,1.639,1.6503498632250824,1.819,1.828277125679931,1.759,1.77016079507528,14258
2024-07-12,1.639,1.6510522122038163,1.819,1.8274714357035875,1.759,1.769289137025808,14310
2024-07-13,1.639,1.6518616321041828,1.819,1.8290077961452391,1.759,1.770669979079498,14130
2024-07-14,1.6395,1.6555858187553771,1.819,1.8318284209756455,1.759,1.7733194769858667,13950
2024-07-15,1.639,1.6466794791010293,1.819,1.8257449803501251,1.759,1.7676479092526691,14284
2024-07-16,1.639,1.645398796192609,1.809,1.823095312946556,1.749,1.764959043104725,14289
2024-07-17,1.619,1.6348615244882276,1.809,1.8162315977175463,1.749,1.758097544741902,14313
2024-07-18,1.619,1.634984262432678,1.799,1.815555912596401,1.749,1.7573143597335306,14297
2024-07-19,1.629,1.6365334408300616,1.809,1.8183578073565192,1.749,1.7600751260753484,14265
2024-07-20,1.629,1.636047950063839,1.809,1.8185246364228347,1.749,1.7600844374578937,14099
2024-07-21,1.629,1.638666570833034,1.809,1.8199618035190614,1.749,1.7613972436771164,13915
2024-07-22,1.619,1.6274583711354595,1.799,1.8100312032485573,1.739,1.7517346003105818,14330
2024-07-23,1.609,1.6226313470415443,1.789,1.8044876463867465,1.739,1.7462832926197351,14298
2024-07-24,1.609,1.6202265266795137,1.789,1.8027467554528778,1.729,1.7449301384451545,15052
2024-07-25,1.609,1.6237621840525067,1.789,1.8038052605317556,1.734,1.745639030517993,14322
2024-07-26,1.609,1.624843020818779,1.789,1.8036809724103515,1.729,1.7454937158065946,14314
2024-07-27,1.609,1.6258487121426548,1.799,1.8069432137960892,1.739,1.7486555456038215,14132
2024-07-28,1.619,1.6279337543960382,1.799,1.809715801800483,1.739,1.751159522189461,13933
2024-07-29,1.609,1.6223471155189273,1.799,1.8074426860564585,1.739,1.7491809312638582,14318
2024-07-30,1.599,1.6129126152556579,1.789,1.8012474329720478,1.729,1.7429648928307464,14316
2024-07-31,1.599,1.6123360313315929,1.789,1.8013519024455253,1.729,1.74302679002969,15320
2024-08-01,1.599,1.6167167387965935,1.799,1.8093022510329106,1.739,1.750867326586393,14326
2024-08-02,1.609,1.6185515600951448,1.799,1.8081095645967165,1.739,1.7497142857142856,14294
2024-08-03,1.609,1.6184100332555014,1.799,1.807450364594614,1.739,1.7489846188307325,14133
2024-08-04,1.609,1.6200492685025818,1.799,1.8092590533323578,1.739,1.7506474189403671,13945
2024-08-05,1.599,1.6071058946634114,1.779,1.7948763172885216,1.729,1.7364059084194978,14336
2024-08-06,1.579,1.595531968240702,1.769,1.7817606655290104,1.709,1.723394882383305,14358
2024-08-07,1.579,1.5941005228302545,1.769,1.7820962783747243,1.709,1.723686618938667,14345
2024-08-08,1.589,1.6011509734866105,1.769,1.7861429056808915,1.709,1.728187957111411,15052
2024-08-09,1.579,1.597246717877095,1.769,1.7862891454636163,1.709,1.7278797014704796,14320
